timestamp_s,frame,class,x1,y1,x2,y2,confidence
16.8,504,car,704,420,1125,563,0.866
16.8,504,person,214,560,345,712,0.467
16.833,505,car,721,419,1131,564,0.923
16.833,505,person,202,563,345,710,0.511
16.833,505,person,381,516,499,717,0.428
16.867,506,car,747,419,1133,564,0.931
16.867,506,person,213,557,345,709,0.408
16.9,507,car,758,419,1140,563,0.852
16.933,508,car,768,422,1151,561,0.833
16.933,508,person,205,546,341,709,0.453
16.933,508,person,20,557,175,720,0.414
16.967,509,car,778,422,1184,567,0.78
16.967,509,person,950,546,1062,716,0.449
16.967,509,person,204,556,336,711,0.431
17.0,510,car,804,424,1198,569,0.873
17.033,511,car,810,425,1199,570,0.891
17.067,512,car,827,426,1209,567,0.921
17.067,512,person,384,514,495,713,0.548
17.067,512,person,947,548,1080,714,0.431
17.067,512,truck,366,323,612,435,0.418
17.1,513,car,839,427,1215,564,0.947
17.1,513,person,948,547,1088,719,0.424
17.1,513,person,823,554,927,716,0.416
17.133,514,car,843,425,1225,571,0.964
17.133,514,truck,377,324,620,437,0.555
17.167,515,car,856,428,1246,570,0.917
17.167,515,truck,354,323,617,435,0.606
17.167,515,person,960,553,1086,715,0.414
17.2,516,car,871,426,1257,572,0.927
17.2,516,truck,331,322,597,432,0.618
17.2,516,person,960,555,1094,718,0.498
17.233,517,car,878,424,1271,576,0.922
17.233,517,truck,356,323,614,429,0.465
17.233,517,person,968,557,1095,715,0.438
17.267,518,car,902,428,1277,580,0.952
17.267,518,truck,345,323,613,431,0.669
17.267,518,person,971,556,1097,716,0.412
17.3,519,car,916,427,1293,579,0.971
17.3,519,truck,333,322,593,433,0.566
17.333,520,car,925,428,1306,581,0.967
17.333,520,person,55,485,175,716,0.517
17.333,520,truck,330,318,584,431,0.431
17.367,521,car,930,428,1316,583,0.965
17.367,521,truck,322,319,599,432,0.664
17.367,521,person,55,483,173,715,0.447
17.4,522,car,948,428,1331,586,0.984
17.4,522,truck,299,319,611,435,0.79
17.4,522,person,53,482,173,717,0.505
17.433,523,car,965,429,1329,588,0.984
17.433,523,truck,325,318,594,430,0.577
17.433,523,person,46,484,174,717,0.451
17.467,524,car,974,429,1339,589,0.968
17.467,524,truck,323,320,588,429,0.569
17.467,524,person,41,485,175,717,0.486
17.5,525,car,981,428,1375,586,0.988
17.5,525,truck,318,320,592,431,0.706
17.5,525,person,52,492,175,718,0.439
17.533,526,car,995,428,1392,588,0.974
17.533,526,truck,305,315,588,432,0.785
17.533,526,person,53,511,175,720,0.404
17.567,527,car,1000,428,1409,591,0.972
17.567,527,truck,298,314,587,431,0.78
17.6,528,car,1020,429,1423,588,0.966
17.6,528,truck,320,315,589,426,0.611
17.6,528,person,53,495,182,718,0.546
17.633,529,car,1030,428,1421,588,0.975
17.633,529,truck,283,314,593,433,0.806
17.633,529,car,0,432,244,551,0.555
17.633,529,person,56,502,181,718,0.493
17.633,529,person,201,545,358,711,0.469
17.667,530,car,1034,430,1450,590,0.987
17.667,530,truck,286,315,589,429,0.727
17.667,530,car,0,431,262,552,0.621
17.667,530,person,61,498,188,716,0.612
17.667,530,person,203,547,343,709,0.524
17.7,531,car,1048,430,1463,593,0.987
17.7,531,truck,280,313,580,427,0.819
17.7,531,car,0,431,279,549,0.762
17.7,531,person,63,518,187,720,0.465
17.733,532,car,1060,430,1482,595,0.99
17.733,532,car,0,421,298,553,0.734
17.733,532,truck,294,313,571,424,0.695
17.733,532,person,70,517,195,720,0.522
17.767,533,car,1077,428,1494,594,0.984
17.767,533,truck,294,316,581,426,0.762
17.767,533,car,0,425,304,547,0.594
17.767,533,person,70,513,193,720,0.42
17.8,534,car,1086,430,1514,594,0.977
17.8,534,truck,288,319,579,427,0.75
17.833,535,car,1100,428,1530,599,0.973
17.833,535,truck,302,317,581,425,0.732
17.833,535,car,7,426,348,541,0.641
17.867,536,car,1113,431,1542,601,0.949
17.867,536,truck,274,316,580,429,0.845
17.867,536,car,19,425,348,545,0.639
17.867,536,person,234,563,345,709,0.437
17.9,537,car,1116,434,1546,601,0.938
17.9,537,truck,246,316,582,429,0.814
17.9,537,car,10,418,351,544,0.792
17.9,537,person,223,568,340,711,0.494
17.933,538,car,12,416,360,544,0.89
17.933,538,car,1140,434,1546,602,0.88
17.933,538,truck,255,313,579,428,0.758
17.933,538,person,219,565,342,713,0.55
17.967,539,car,1147,439,1546,597,0.882
17.967,539,car,20,418,361,548,0.87
17.967,539,truck,263,312,577,430,0.781
17.967,539,person,6,515,81,702,0.466
18.0,540,car,1158,438,1546,599,0.916
18.0,540,car,24,417,367,550,0.876
18.0,540,truck,274,318,582,432,0.763
18.0,540,person,5,516,78,700,0.434
18.033,541,car,1178,440,1546,598,0.937
18.033,541,car,20,413,371,544,0.86
18.033,541,truck,252,314,584,432,0.816
18.067,542,car,1194,441,1545,595,0.936
18.067,542,truck,249,313,582,430,0.76
18.067,542,car,27,413,388,536,0.721
18.1,543,car,1224,442,1537,592,0.91
18.1,543,car,35,414,399,537,0.785
18.1,543,bus,261,315,584,429,0.498
18.1,543,truck,260,316,580,427,0.483
18.133,544,car,1234,440,1537,593,0.89
18.133,544,car,54,414,417,536,0.679
18.133,544,bus,245,313,588,428,0.479
18.133,544,truck,241,316,581,426,0.422
18.167,545,car,1243,439,1538,595,0.86
18.167,545,car,74,409,425,538,0.834
18.167,545,bus,223,312,594,430,0.704
18.2,546,car,1265,440,1537,594,0.786
18.2,546,car,82,409,431,536,0.767
18.2,546,bus,221,313,599,429,0.725
18.233,547,bus,214,311,591,428,0.806
18.233,547,car,108,411,432,522,0.661
18.233,547,car,1284,435,1535,595,0.531
18.233,547,truck,1279,432,1541,601,0.489
18.233,547,person,7,496,84,668,0.42
18.267,548,bus,234,312,594,428,0.743
18.267,548,car,112,408,443,525,0.672
18.267,548,car,1308,438,1540,592,0.553
18.267,548,truck,1308,438,1546,597,0.455
18.3,549,bus,221,313,601,428,0.84
18.3,549,car,122,410,460,524,0.824
18.3,549,car,1315,442,1546,593,0.575
18.3,549,truck,1312,440,1544,605,0.497
18.333,550,bus,211,311,597,429,0.893
18.333,550,car,133,412,466,520,0.698
18.333,550,car,1333,448,1544,595,0.473
18.367,551,bus,208,312,591,430,0.931
18.367,551,car,146,412,476,522,0.556
18.4,552,bus,205,309,587,431,0.785
18.433,553,bus,214,311,591,430,0.842
18.433,553,car,184,416,479,519,0.638
18.467,554,bus,190,310,585,428,0.862
18.467,554,car,192,416,483,516,0.611
18.467,554,truck,11,286,343,452,0.462
18.467,554,truck,87,295,555,454,0.452
18.5,555,bus,191,307,582,431,0.817
18.5,555,car,200,416,486,515,0.681
18.5,555,truck,74,291,555,455,0.491
18.5,555,truck,19,285,360,451,0.415
18.533,556,bus,198,308,579,430,0.729
18.533,556,car,212,414,491,518,0.703
18.533,556,truck,69,292,548,457,0.452
18.533,556,truck,16,290,351,454,0.434
18.567,557,bus,193,309,581,429,0.744
18.567,557,car,221,412,497,519,0.704
18.567,557,truck,22,277,397,457,0.452
18.567,557,truck,86,297,550,456,0.42
18.6,558,bus,187,307,580,429,0.65
18.6,558,truck,19,282,405,460,0.479
18.6,558,car,238,410,508,517,0.444
18.633,559,truck,15,271,406,461,0.576
18.633,559,bus,194,306,577,431,0.487
18.633,559,truck,83,306,567,450,0.452
18.667,560,truck,17,269,448,458,0.638
18.667,560,person,510,499,617,717,0.422
18.667,560,bus,182,307,577,433,0.417
18.7,561,bus,152,306,573,433,0.743
18.7,561,truck,39,296,563,458,0.734
18.7,561,truck,7,289,318,455,0.422
18.733,562,truck,53,297,566,457,0.774
18.733,562,bus,137,306,571,433,0.703
18.733,562,truck,1,294,311,461,0.406
18.733,562,car,299,416,538,513,0.403
18.767,563,truck,25,291,572,460,0.768
18.767,563,bus,144,310,562,433,0.563
18.767,563,truck,0,290,313,462,0.486
18.8,564,bus,166,309,559,431,0.69
18.8,564,truck,49,295,559,456,0.669
18.8,564,car,302,413,550,510,0.501
18.8,564,truck,0,292,298,463,0.44
18.833,565,truck,19,279,453,464,0.748
18.833,565,bus,166,309,567,433,0.704
18.867,566,bus,141,307,564,435,0.886
18.867,566,truck,21,285,482,460,0.803
18.867,566,truck,0,276,286,462,0.525
18.867,566,car,315,406,564,510,0.517
18.867,566,person,56,500,179,704,0.427
18.9,567,bus,137,306,558,435,0.835
18.9,567,truck,15,282,500,460,0.794
18.9,567,truck,0,278,272,463,0.471
18.9,567,person,50,499,170,700,0.468
18.933,568,bus,137,305,547,434,0.85
18.933,568,truck,14,282,503,458,0.739
18.933,568,person,53,490,171,707,0.563
18.933,568,person,197,501,336,701,0.433
18.933,568,truck,0,276,268,463,0.421
18.967,569,truck,9,284,521,459,0.811
18.967,569,bus,116,305,550,435,0.786
18.967,569,person,57,495,174,702,0.433
18.967,569,person,199,507,337,702,0.422
19.0,570,bus,119,306,550,432,0.895
19.0,570,truck,22,290,511,456,0.737
19.0,570,person,58,494,184,700,0.514
19.033,571,bus,106,302,545,435,0.884
19.033,571,truck,13,292,524,458,0.8
19.033,571,person,60,493,184,707,0.562
19.067,572,bus,96,300,547,444,0.896
19.067,572,truck,20,289,531,457,0.789
19.067,572,person,59,491,184,714,0.738
19.1,573,bus,84,302,539,436,0.919
19.1,573,person,60,491,192,713,0.753
19.1,573,truck,23,294,536,451,0.465
19.133,574,bus,85,301,528,432,0.909
19.133,574,person,64,495,192,712,0.707
19.133,574,truck,27,293,536,453,0.402
19.167,575,bus,58,295,536,441,0.948
19.167,575,person,60,489,195,714,0.851
19.167,575,person,382,519,479,705,0.408
19.2,576,bus,53,291,531,440,0.948
19.2,576,person,58,495,191,713,0.853
19.233,577,bus,57,293,516,434,0.919
19.233,577,person,64,507,190,711,0.68
19.267,578,bus,33,290,519,437,0.955
19.267,578,person,59,509,187,715,0.78
19.3,579,bus,38,294,499,442,0.977
19.3,579,person,53,509,184,717,0.737
19.333,580,bus,46,294,508,427,0.918
19.333,580,person,55,512,181,714,0.496
19.333,580,person,382,512,491,711,0.417
19.367,581,bus,40,293,498,442,0.987
19.367,581,person,172,502,339,715,0.561
19.367,581,person,51,499,180,708,0.456
19.4,582,bus,57,292,498,440,0.973
19.433,583,bus,66,291,491,435,0.97
19.467,584,bus,54,296,501,441,0.981
19.467,584,person,56,484,205,707,0.528
19.467,584,person,826,476,879,610,0.423
19.5,585,bus,70,295,505,440,0.991
19.5,585,person,57,481,209,704,0.539
19.5,585,person,826,468,881,610,0.481
19.533,586,bus,72,299,483,438,0.965
19.533,586,person,826,461,880,612,0.505
19.533,586,person,50,500,206,708,0.489
19.567,587,bus,15,296,478,443,0.973
19.567,587,person,823,448,881,615,0.61
19.567,587,person,53,494,211,706,0.493
19.6,588,bus,3,295,465,443,0.957
19.6,588,person,824,442,879,610,0.57
19.6,588,person,46,496,213,703,0.458
19.633,589,bus,8,295,470,450,0.914
19.633,589,person,40,485,216,698,0.499
19.633,589,person,823,442,875,600,0.441
19.667,590,bus,7,295,457,449,0.887
19.667,590,person,40,466,224,698,0.665
19.7,591,bus,9,292,455,451,0.851
19.7,591,person,39,488,207,708,0.482
19.7,591,truck,12,287,408,489,0.467
19.7,591,person,826,455,879,598,0.408
19.733,592,truck,10,289,400,507,0.796
19.733,592,person,828,465,882,604,0.424
19.767,593,truck,11,287,419,498,0.719
19.767,593,person,827,460,881,608,0.545
19.767,593,bus,9,291,449,478,0.539
19.8,594,truck,8,286,399,504,0.601
19.8,594,person,828,458,882,608,0.526
19.8,594,bus,9,285,430,493,0.478
19.8,594,car,307,384,438,443,0.443
19.833,595,truck,5,288,364,515,0.808
19.833,595,person,833,465,886,606,0.437
19.867,596,bus,0,280,412,522,0.59
19.867,596,person,831,454,885,608,0.496
19.867,596,truck,2,278,413,516,0.444
19.9,597,bus,7,283,424,517,0.615
19.933,598,bus,1,283,381,520,0.599
19.967,599,bus,0,285,394,520,0.724
19.967,599,person,69,484,186,696,0.42
20.0,600,truck,3,281,411,519,0.829
20.0,600,person,60,480,177,703,0.553
20.033,601,truck,3,281,414,509,0.788
20.033,601,person,51,484,170,713,0.727
20.033,601,person,834,477,888,611,0.477
20.033,601,bus,2,284,391,511,0.451
20.067,602,truck,0,289,414,490,0.632
20.067,602,person,834,465,888,615,0.569
20.067,602,person,57,486,170,712,0.536
20.067,602,bus,0,279,391,507,0.526
20.1,603,bus,0,281,387,512,0.696
20.1,603,person,37,487,163,713,0.665
20.1,603,truck,0,285,411,496,0.615
20.1,603,person,826,456,879,605,0.418
20.1,603,person,183,478,314,705,0.407
20.133,604,bus,0,282,389,511,0.775
20.133,604,truck,0,283,406,490,0.611
20.133,604,person,826,466,881,604,0.518
20.133,604,person,23,498,163,718,0.464
20.167,605,bus,0,281,386,510,0.781
20.167,605,person,833,458,886,601,0.547
20.167,605,truck,1,282,400,494,0.538
20.2,606,bus,0,275,391,510,0.797
20.2,606,truck,0,289,395,508,0.562
20.2,606,person,830,458,881,590,0.431
20.233,607,bus,0,280,398,507,0.89
20.233,607,truck,0,280,404,498,0.484
20.233,607,person,831,465,889,607,0.414
20.267,608,bus,0,283,396,509,0.944
20.267,608,person,831,461,889,604,0.434
20.3,609,bus,0,284,398,511,0.823
20.3,609,person,829,462,886,602,0.43
20.3,609,truck,0,284,400,505,0.423
20.333,610,bus,0,281,388,511,0.905
20.333,610,person,828,462,888,606,0.456
20.367,611,bus,0,282,375,511,0.928
20.367,611,person,829,463,890,609,0.508
20.4,612,bus,0,271,382,507,0.946
20.4,612,person,828,465,892,615,0.555
20.433,613,bus,0,268,401,508,0.837
20.433,613,person,829,463,892,615,0.524
20.467,614,bus,0,270,399,509,0.936
20.467,614,person,188,548,317,711,0.47
20.467,614,person,828,460,886,607,0.444
20.5,615,bus,0,272,423,512,0.75
20.5,615,person,828,458,886,609,0.454
20.533,616,bus,0,270,415,512,0.651
20.533,616,person,832,459,890,611,0.464
20.533,616,person,642,478,708,607,0.458
20.567,617,bus,0,273,417,509,0.863
20.567,617,person,832,461,890,611,0.479
20.6,618,bus,0,276,396,518,0.822
20.6,618,person,833,462,892,609,0.48
20.633,619,bus,0,277,395,509,0.792
20.633,619,person,831,458,891,609,0.452
20.667,620,bus,0,287,416,508,0.853
20.667,620,person,833,464,893,609,0.475
20.7,621,bus,0,277,428,505,0.895
20.7,621,person,832,464,894,609,0.497
20.733,622,bus,0,280,427,498,0.894
20.733,622,person,829,462,890,607,0.423
20.767,623,bus,0,284,433,507,0.895
20.767,623,person,831,457,893,607,0.445
20.8,624,bus,0,276,433,508,0.743
20.8,624,person,832,458,892,604,0.456
20.833,625,bus,0,284,442,499,0.836
20.833,625,person,827,460,891,610,0.482
20.867,626,bus,3,283,459,497,0.816
20.867,626,person,832,458,895,606,0.439
20.9,627,bus,5,282,477,500,0.859
20.9,627,person,836,457,898,605,0.421
20.933,628,bus,0,278,467,497,0.829
20.967,629,bus,3,278,455,503,0.861
20.967,629,person,833,457,897,607,0.468
20.967,629,person,189,546,336,714,0.462
21.0,630,bus,0,288,463,501,0.736
21.033,631,truck,0,283,446,507,0.618
21.033,631,bus,0,277,462,503,0.55
21.033,631,person,215,550,335,709,0.42
21.067,632,bus,1,281,494,505,0.749
21.1,633,bus,0,281,491,503,0.749
21.133,634,bus,18,282,513,495,0.633
21.133,634,truck,4,283,480,501,0.472
21.167,635,bus,35,287,502,488,0.816
21.2,636,bus,43,287,503,487,0.757
21.2,636,truck,16,282,500,490,0.408
21.233,637,bus,45,287,519,483,0.803
21.233,637,truck,19,284,522,482,0.531
21.267,638,bus,53,287,528,482,0.888
21.267,638,truck,23,284,530,483,0.694
21.267,638,person,22,505,98,699,0.421
21.3,639,bus,50,286,536,482,0.841
21.3,639,truck,24,282,551,482,0.724
21.3,639,person,19,505,103,699,0.482
21.333,640,bus,55,287,537,484,0.901
21.333,640,person,22,504,101,696,0.498
21.333,640,truck,42,283,565,483,0.492
21.333,640,person,203,552,323,709,0.446
21.367,641,bus,58,295,547,485,0.941
21.367,641,truck,32,281,565,485,0.576
21.367,641,person,21,502,103,696,0.494
21.367,641,person,843,454,902,591,0.415
21.4,642,bus,84,291,558,481,0.851
21.4,642,person,186,552,317,712,0.466
21.4,642,person,845,452,905,592,0.422
21.4,642,person,20,507,100,694,0.413
21.433,643,bus,88,292,547,480,0.892
21.433,643,person,173,551,316,712,0.423
21.433,643,person,851,456,907,589,0.409
21.467,644,bus,116,296,557,479,0.907
21.467,644,truck,65,279,545,471,0.442
21.5,645,bus,126,292,560,479,0.905
21.533,646,bus,139,293,570,474,0.907
21.533,646,truck,120,292,563,475,0.468
21.567,647,bus,164,294,575,471,0.976
21.6,648,bus,159,298,576,473,0.91
21.6,648,truck,152,294,571,471,0.47
21.633,649,bus,184,298,571,474,0.925
21.667,650,bus,194,299,574,475,0.919
21.667,650,person,169,546,318,712,0.512
21.7,651,bus,211,300,571,470,0.931
21.7,651,person,180,549,321,711,0.521
21.733,652,bus,191,297,578,474,0.886
21.733,652,person,176,544,329,713,0.564
21.767,653,truck,212,299,571,470,0.887
21.767,653,person,159,537,330,716,0.673
21.767,653,person,361,501,467,717,0.403
21.8,654,bus,200,300,579,473,0.8
21.8,654,person,162,541,328,714,0.504
21.8,654,person,360,503,470,713,0.476
21.8,654,truck,211,299,580,472,0.421
21.833,655,bus,231,297,642,473,0.69
21.833,655,truck,221,297,591,471,0.617
21.833,655,person,365,510,475,716,0.569
21.833,655,person,716,469,777,600,0.4
21.867,656,truck,236,299,590,469,0.852
21.867,656,person,716,465,772,594,0.427
21.867,656,person,716,565,866,720,0.42
21.9,657,truck,236,301,600,472,0.867
21.9,657,person,721,466,782,599,0.461
21.933,658,truck,236,301,592,469,0.935
21.933,658,person,729,474,787,595,0.404
21.967,659,truck,240,300,595,465,0.927
21.967,659,person,734,545,879,720,0.413
22.0,660,truck,255,302,592,464,0.976
22.0,660,person,499,482,622,714,0.458
22.033,661,truck,250,302,598,467,0.977
22.067,662,truck,240,298,623,464,0.938
22.067,662,truck,187,371,420,454,0.415
22.1,663,truck,248,299,606,465,0.974
22.1,663,truck,172,358,424,456,0.537
22.133,664,truck,286,303,603,467,0.98
22.167,665,truck,309,302,604,462,0.951
22.2,666,truck,320,300,587,464,0.952
22.233,667,truck,327,303,579,457,0.924
22.267,668,truck,335,304,600,457,0.865
22.3,669,truck,337,306,595,461,0.904
22.333,670,truck,340,306,613,467,0.881
22.367,671,truck,338,308,610,460,0.881
22.4,672,truck,346,308,608,455,0.819
22.433,673,truck,355,306,606,456,0.787
22.467,674,truck,363,307,588,457,0.788
22.5,675,truck,379,305,611,456,0.628
22.533,676,truck,381,307,607,458,0.869
22.533,676,person,638,478,699,608,0.406
22.567,677,truck,384,308,599,452,0.662
22.567,677,person,117,516,274,712,0.467
22.6,678,truck,404,309,605,454,0.684
22.6,678,person,125,512,270,715,0.457
22.6,678,person,21,489,100,699,0.405
22.633,679,truck,407,310,616,455,0.705
22.633,679,person,120,512,260,717,0.45
22.667,680,truck,408,313,614,456,0.636
22.667,680,person,121,509,262,718,0.571
22.667,680,person,643,491,700,618,0.486
22.667,680,person,230,531,357,714,0.402
22.7,681,person,639,461,695,607,0.408
22.767,683,person,643,476,701,618,0.544
22.8,684,person,648,473,702,614,0.465
22.8,684,person,22,494,97,691,0.424
22.833,685,person,646,468,698,613,0.489
22.833,685,person,22,494,98,691,0.452
22.833,685,car,9,367,269,459,0.435
22.867,686,person,24,497,100,690,0.467
22.867,686,person,650,467,702,610,0.459
22.867,686,car,8,366,267,459,0.419
22.9,687,car,0,366,265,460,0.562
22.9,687,person,654,476,708,614,0.48
22.9,687,person,25,498,100,690,0.464
22.933,688,person,662,473,715,619,0.642
22.933,688,car,0,366,260,459,0.538
22.933,688,person,25,495,101,689,0.485
22.933,688,person,287,517,425,715,0.4
22.967,689,car,0,363,257,460,0.667
22.967,689,person,663,460,714,604,0.56
22.967,689,person,24,495,101,689,0.518
23.0,690,car,6,364,260,459,0.589
23.0,690,person,669,467,720,601,0.552
23.0,690,person,29,497,102,690,0.535
23.0,690,person,289,541,441,718,0.502
23.0,690,person,161,518,302,716,0.465
23.0,690,person,689,469,741,601,0.428
23.033,691,person,27,495,103,692,0.577
23.033,691,person,166,518,307,717,0.513
23.033,691,car,0,366,255,461,0.503
23.033,691,person,294,540,441,719,0.458
23.033,691,person,690,461,745,603,0.454
23.033,691,person,665,469,720,601,0.45
23.067,692,person,165,516,305,716,0.572
23.067,692,person,30,494,102,693,0.539
23.067,692,person,300,541,448,720,0.486
23.067,692,car,0,368,240,461,0.486
23.067,692,person,668,458,721,599,0.469
23.067,692,person,689,471,744,606,0.413
23.1,693,person,165,519,300,717,0.592
23.1,693,person,31,494,103,693,0.552
23.1,693,person,298,552,450,720,0.472
23.1,693,person,665,464,718,593,0.415
23.133,694,person,30,495,105,692,0.577
23.133,694,person,178,522,307,716,0.548
23.133,694,person,662,462,715,592,0.517
23.133,694,person,303,547,456,720,0.5
23.133,694,person,696,476,747,592,0.414
23.167,695,person,29,492,109,695,0.592
23.167,695,person,696,472,751,603,0.501
23.167,695,person,195,527,310,713,0.456
23.167,695,person,668,471,719,595,0.445
23.2,696,person,30,494,108,693,0.603
23.2,696,person,693,475,745,608,0.494
23.2,696,person,672,468,719,593,0.407
23.233,697,person,25,492,108,694,0.631
23.233,697,person,692,445,749,599,0.495
23.233,697,person,668,441,719,589,0.475
23.267,698,person,27,493,107,692,0.639
23.267,698,person,695,442,754,610,0.531
23.267,698,person,214,503,323,715,0.53
23.267,698,person,655,435,709,600,0.49
23.267,698,car,0,363,190,467,0.464
23.3,699,person,29,494,106,694,0.637
23.3,699,person,698,470,750,602,0.461
23.3,699,person,661,455,713,593,0.422
23.3,699,car,0,364,185,467,0.411
23.333,700,person,33,496,106,693,0.616
23.333,700,person,651,447,703,600,0.557
23.333,700,person,701,476,755,604,0.539
23.367,701,person,33,492,105,694,0.595
23.367,701,person,702,472,762,599,0.513
23.367,701,person,227,498,332,711,0.413
23.4,702,person,34,490,105,694,0.629
23.4,702,person,230,501,334,712,0.429
23.4,702,person,712,456,769,578,0.406
23.433,703,person,31,488,105,695,0.625
23.433,703,person,701,453,763,581,0.475
23.467,704,person,30,488,105,696,0.615
23.467,704,person,698,439,761,584,0.5
23.5,705,person,705,444,768,592,0.629
23.5,705,person,28,492,103,697,0.561
23.5,705,person,323,548,479,720,0.437
23.533,706,person,29,493,101,696,0.528
23.533,706,person,710,457,769,583,0.495
23.567,707,person,28,489,101,697,0.535
23.6,708,person,710,456,771,596,0.498
23.6,708,person,25,494,101,698,0.491
23.633,709,person,18,479,104,703,0.465
23.633,709,person,343,547,486,720,0.4
23.667,710,person,18,489,99,701,0.443
23.667,710,person,348,550,493,720,0.409
23.7,711,person,345,550,497,720,0.415
23.7,711,person,23,509,98,699,0.406
23.733,712,person,271,503,387,714,0.446
23.767,713,person,275,498,390,714,0.49
23.8,714,person,334,535,502,720,0.616
23.833,715,person,995,471,1057,610,0.408
23.867,716,person,993,456,1061,615,0.485
23.9,717,person,999,465,1061,619,0.55
23.9,717,person,985,458,1045,589,0.427
23.933,718,person,1005,464,1066,618,0.478
23.967,719,person,1001,449,1069,613,0.49
23.967,719,person,294,491,397,710,0.425
24.0,720,person,299,486,416,716,0.652
24.0,720,person,1001,436,1070,609,0.42
24.033,721,person,1005,432,1072,610,0.467
24.033,721,person,300,492,409,709,0.403
24.067,722,person,3,515,122,720,0.49
24.067,722,person,1007,433,1079,622,0.481
24.067,722,person,298,492,409,711,0.413
24.1,723,person,1,513,125,720,0.618
24.1,723,person,1012,432,1086,623,0.492
24.133,724,person,4,511,132,720,0.584
24.133,724,person,1018,447,1089,616,0.503
24.133,724,person,413,536,590,720,0.447
24.133,724,car,214,383,370,444,0.414
24.167,725,person,1021,438,1091,614,0.472
24.167,725,person,0,519,142,720,0.46
24.2,726,person,2,513,145,720,0.546
24.2,726,person,1014,451,1092,609,0.503
24.2,726,person,418,532,591,720,0.48
24.233,727,person,3,511,149,720,0.575
24.233,727,person,1019,442,1097,603,0.451
24.267,728,person,3,509,146,720,0.576
24.3,729,person,8,509,155,720,0.551
24.333,730,person,8,510,157,720,0.68
24.367,731,person,10,510,157,720,0.633
24.4,732,person,10,508,160,720,0.692
24.433,733,person,12,501,159,720,0.473
24.467,734,person,15,506,161,719,0.428
24.5,735,person,18,499,163,719,0.57
24.533,736,person,15,501,162,720,0.561
